Participant,Session,Delay,Environment,Block,Trial,TwoDTrial,Visible,TrialTime,RewardY,RewardX,RewardFound,RewardType
35,Train,Long,3,4,7,0,1,4.505168,NA,NA,1,F
35,Train,Long,3,4,8,0,1,6.692378,NA,NA,1,F
35,Train,Long,3,4,9,0,1,5.908459,NA,NA,1,F
35,Train,Long,3,4,10,0,1,7.982198,NA,NA,1,F
35,Train,Long,3,4,11,0,1,1.932053,NA,NA,1,F
35,Train,Long,3,4,12,0,1,7.081687,NA,NA,1,F
35,Train,Long,3,5,1,0,0,7.112602,NA,NA,1,F
35,Train,Long,3,5,2,0,0,3.877541,NA,NA,1,F
35,Train,Long,3,5,3,0,0,5.412108,NA,NA,1,F
35,Train,Long,3,5,4,0,0,14.17367,NA,NA,1,F
35,Train,Long,3,5,7,0,0,3.474948,NA,NA,1,F
35,Train,Long,3,5,8,0,0,4.642989,NA,NA,1,F
35,Train,Long,3,6,1,0,1,2.806732,NA,NA,1,W
35,Train,Long,3,6,2,0,1,5.236102,NA,NA,1,W
35,Train,Long,3,6,3,0,1,6.873871,NA,NA,1,W
35,Train,Long,3,6,4,0,1,9.79886,NA,NA,1,W
35,Train,Long,3,6,5,0,1,2.259351,NA,NA,1,W
35,Train,Long,3,6,6,0,1,8.380153,NA,NA,1,W
35,Train,Long,3,6,7,0,1,4.171969,NA,NA,1,W
35,Train,Long,3,6,8,0,1,4.716495,NA,NA,1,W
35,Train,Long,3,6,9,0,1,3.679156,NA,NA,1,W
35,Train,Long,3,6,10,0,1,3.218856,NA,NA,1,W
35,Train,Long,3,6,11,0,1,3.97523,NA,NA,1,W
35,Train,Long,3,6,12,0,1,4.968752,NA,NA,1,W
35,Train,Long,3,7,4,0,0,10.9978,NA,NA,1,W
35,Train,Long,3,7,5,0,0,14.18312,NA,NA,1,W
35,Train,Long,3,7,6,0,0,12.60368,NA,NA,1,W
35,Train,Long,3,7,7,0,0,12.1391,NA,NA,1,W
35,Train,Long,3,7,10,0,0,6.3387,NA,NA,1,W
35,Train,Long,3,7,11,0,0,3.368092,NA,NA,1,W
35,Train,Long,3,7,12,0,0,9.585832,NA,NA,1,W
35,Train,Long,3,7,13,0,0,12.31467,NA,NA,1,W
35,Train,Long,3,8,1,0,1,3.19427,NA,NA,1,M
35,Train,Long,3,8,2,0,1,9.118079,NA,NA,1,M
35,Train,Long,3,8,3,0,1,4.947106,NA,NA,1,M
35,Train,Long,3,8,4,0,1,6.080196,NA,NA,1,M
35,Train,Long,3,8,5,0,1,6.150504,NA,NA,1,M
35,Train,Long,3,8,6,0,1,3.603622,NA,NA,1,M
35,Train,Long,3,8,7,0,1,5.384149,NA,NA,1,M
35,Train,Long,3,8,8,0,1,3.963386,NA,NA,1,M
35,Train,Long,3,8,9,0,1,3.551258,NA,NA,1,M
35,Train,Long,3,8,10,0,1,4.400664,NA,NA,1,M
35,Train,Long,3,8,11,0,1,3.527517,NA,NA,1,M
35,Train,Long,3,8,12,0,1,3.896084,NA,NA,1,M
35,Train,Long,3,9,1,0,0,2.994424,NA,NA,1,M
35,Train,Long,3,9,2,0,0,13.71622,NA,NA,1,M
35,Train,Long,3,9,7,0,0,9.560348,NA,NA,1,M
35,Train,Long,3,9,8,0,0,6.688265,NA,NA,1,M
35,Train,Long,3,9,9,0,0,7.986175,NA,NA,1,M
35,Train,Long,3,9,10,0,0,6.095786,NA,NA,1,M
35,Train,Long,3,9,11,0,0,9.960083,NA,NA,1,M
35,Train,Long,3,9,14,0,0,11.32379,NA,NA,1,M
35,Train,Long,3,9,15,0,0,1.973207,NA,NA,1,M
35,Train,Long,3,10,2,0,1,3.799528,NA,NA,1,F
35,Train,Long,3,10,3,0,0,6.324576,NA,NA,1,W
35,Train,Long,3,10,4,0,0,4.306995,NA,NA,1,F
35,Train,Long,3,10,5,0,1,5.82635,NA,NA,1,W
35,Train,Long,3,10,8,0,1,5.952256,NA,NA,1,M
35,Train,Long,3,10,9,0,0,14.29233,NA,NA,1,W
35,Train,Long,3,10,10,0,0,11.13423,NA,NA,1,M
35,Train,Long,3,10,11,0,0,4.597538,NA,NA,1,M
35,Train,Long,3,10,12,0,0,11.08178,NA,NA,1,M
35,Train,Long,3,10,19,0,0,6.019849,NA,NA,1,F
35,Train,Long,3,10,20,0,0,13.20045,NA,NA,1,W
35,Train,Long,3,10,22,0,0,11.74476,NA,NA,1,M
35,Train,Long,3,10,23,0,0,7.420306,NA,NA,1,F
35,Train,Long,3,10,24,0,0,9.013579,NA,NA,1,W
35,Train,Long,3,10,27,0,0,9.772224,NA,NA,1,M
35,Train,Long,3,10,28,0,0,11.95732,NA,NA,1,W
35,Train,Long,3,10,30,0,0,3.44277,NA,NA,1,M
35,Train,Long,3,10,36,0,0,3.648666,NA,NA,1,W
36,Train,Long,3,3,1,0,1,7.522195,NA,NA,1,F
36,Train,Long,3,3,2,0,0,34.41752,NA,NA,1,NoReward
36,Train,Long,3,4,1,0,1,2.934248,NA,NA,1,F
36,Train,Long,3,4,2,0,1,7.098153,NA,NA,1,F
36,Train,Long,3,4,3,0,1,6.459272,NA,NA,1,F
36,Train,Long,3,4,5,0,1,7.954254,NA,NA,1,F
36,Train,Long,3,4,7,0,1,3.787223,NA,NA,1,F
36,Train,Long,3,4,8,0,1,9.108422,NA,NA,1,F
36,Train,Long,3,4,9,0,1,5.161891,NA,NA,1,F
36,Train,Long,3,4,10,0,1,9.771886,NA,NA,1,F
36,Train,Long,3,4,11,0,1,5.760917,NA,NA,1,F
36,Train,Long,3,5,2,0,0,4.92032,NA,NA,1,F
36,Train,Long,3,5,3,0,0,10.61731,NA,NA,1,F
36,Train,Long,3,5,4,0,0,14.7536,NA,NA,1,F
36,Train,Long,3,5,5,0,0,12.03901,NA,NA,1,F
36,Train,Long,3,5,6,0,0,8.389171,NA,NA,1,F
36,Train,Long,3,5,8,0,0,12.60888,NA,NA,1,F
36,Train,Long,3,5,9,0,0,14.50107,NA,NA,1,F
36,Train,Long,3,5,10,0,0,10.91393,NA,NA,1,F
36,Train,Long,3,5,11,0,0,11.08337,NA,NA,1,F
36,Train,Long,3,5,12,0,0,10.66105,NA,NA,1,F
36,Train,Long,3,5,13,0,0,7.029549,NA,NA,1,F
36,Train,Long,3,6,1,0,1,6.011133,NA,NA,1,W
36,Train,Long,3,6,2,0,1,9.379977,NA,NA,1,W
36,Train,Long,3,6,3,0,1,4.541286,NA,NA,1,W
36,Train,Long,3,6,4,0,1,6.817445,NA,NA,1,W
36,Train,Long,3,6,5,0,1,4.58667,NA,NA,1,W
36,Train,Long,3,6,6,0,1,4.665461,NA,NA,1,W
36,Train,Long,3,6,7,0,1,9.219674,NA,NA,1,W
36,Train,Long,3,6,8,0,1,5.917387,NA,NA,1,W
36,Train,Long,3,6,10,0,1,5.035621,NA,NA,1,W
36,Train,Long,3,6,11,0,1,4.601011,NA,NA,1,W
36,Train,Long,3,6,12,0,1,3.342259,NA,NA,1,W
36,Train,Long,3,7,1,0,0,9.278407,NA,NA,1,W
36,Train,Long,3,7,3,0,0,10.19644,NA,NA,1,W
36,Train,Long,3,7,5,0,0,11.85662,NA,NA,1,W
36,Train,Long,3,7,7,0,0,6.547961,NA,NA,1,W
36,Train,Long,3,7,9,0,0,3.642773,NA,NA,1,W
36,Train,Long,3,7,10,0,0,6.260606,NA,NA,1,W
36,Train,Long,3,7,13,0,0,11.65882,NA,NA,1,W
36,Train,Long,3,8,1,0,1,7.29702,NA,NA,1,M
36,Train,Long,3,8,2,0,1,6.267304,NA,NA,1,M
36,Train,Long,3,8,3,0,1,7.478986,NA,NA,1,M
36,Train,Long,3,8,4,0,1,7.523457,NA,NA,1,M
36,Train,Long,3,8,5,0,1,7.13018,NA,NA,1,M
36,Train,Long,3,8,6,0,1,8.910206,NA,NA,1,M
36,Train,Long,3,8,8,0,1,4.462978,NA,NA,1,M
36,Train,Long,3,8,9,0,1,4.616036,NA,NA,1,M
36,Train,Long,3,8,10,0,1,5.739322,NA,NA,1,M
36,Train,Long,3,8,11,0,1,4.135295,NA,NA,1,M
36,Train,Long,3,8,12,0,1,6.841104,NA,NA,1,M
36,Train,Long,3,9,1,0,0,7.81564,NA,NA,1,M
36,Train,Long,3,9,2,0,0,7.92758,NA,NA,1,M
36,Train,Long,3,9,3,0,0,12.64944,NA,NA,1,M
36,Train,Long,3,9,4,0,0,4.949091,NA,NA,1,M
36,Train,Long,3,9,6,0,0,8.897078,NA,NA,1,M
36,Train,Long,3,9,7,0,0,3.441087,NA,NA,1,M
36,Train,Long,3,9,10,0,0,10.65376,NA,NA,1,M
36,Train,Long,3,9,12,0,0,9.864603,NA,NA,1,M
36,Train,Long,3,9,14,0,0,11.57999,NA,NA,1,M
36,Train,Long,3,10,1,0,0,5.801844,NA,NA,1,F
36,Train,Long,3,10,2,0,1,5.154168,NA,NA,1,F
36,Train,Long,3,10,5,0,1,6.661356,NA,NA,1,W
36,Train,Long,3,10,7,0,0,5.730257,NA,NA,1,M
36,Train,Long,3,10,8,0,1,8.947523,NA,NA,1,M
36,Train,Long,3,10,11,0,0,5.658716,NA,NA,1,F
36,Train,Long,3,10,12,0,0,12.31684,NA,NA,1,M
36,Train,Long,3,10,16,0,0,10.11741,NA,NA,1,F
36,Train,Long,3,10,17,0,0,5.444535,NA,NA,1,F
36,Train,Long,3,10,18,0,0,13.12128,NA,NA,1,M
36,Train,Long,3,10,25,0,0,12.84208,NA,NA,1,W
36,Train,Long,3,10,26,0,0,12.07459,NA,NA,1,F
36,Train,Long,3,10,27,0,0,6.68008,NA,NA,1,F
36,Train,Long,3,10,28,0,0,2.910482,NA,NA,1,M
36,Train,Long,3,10,31,0,0,6.686323,NA,NA,1,W
36,Train,Long,3,10,33,0,0,9.231993,NA,NA,1,F
36,Train,Long,3,10,34,0,0,7.843151,NA,NA,1,F
36,Train,Long,3,10,35,0,0,14.57063,NA,NA,1,M
36,Train,Long,3,10,36,0,0,3.209316,NA,NA,1,W
37,Train,Short,3,3,1,0,1,3.945861,NA,NA,1,F
37,Train,Short,3,4,1,0,1,8.321522,NA,NA,1,F
37,Train,Short,3,4,2,0,1,4.194716,NA,NA,1,F
37,Train,Short,3,4,3,0,1,6.324829,NA,NA,1,F
37,Train,Short,3,4,4,0,1,7.240377,NA,NA,1,F
37,Train,Short,3,4,5,0,1,3.154037,NA,NA,1,F
37,Train,Short,3,4,6,0,1,7.324986,NA,NA,1,F
37,Train,Short,3,4,8,0,1,3.700232,NA,NA,1,F
37,Train,Short,3,4,9,0,1,4.063257,NA,NA,1,F
37,Train,Short,3,4,10,0,1,7.908396,NA,NA,1,F
37,Train,Short,3,4,11,0,1,5.51825,NA,NA,1,F
37,Train,Short,3,5,2,0,0,2.936142,NA,NA,1,F
37,Train,Short,3,5,4,0,0,10.75243,NA,NA,1,F
37,Train,Short,3,5,5,0,0,11.00301,NA,NA,1,F
37,Train,Short,3,5,6,0,0,7.849872,NA,NA,1,F
37,Train,Short,3,5,8,0,0,2.528314,NA,NA,1,F
37,Train,Short,3,5,11,0,0,4.218149,NA,NA,1,F
37,Train,Short,3,5,12,0,0,13.38127,NA,NA,1,F
37,Train,Short,3,5,14,0,0,12.325,NA,NA,1,F
37,Train,Short,3,6,1,0,1,6.698019,NA,NA,1,W
37,Train,Short,3,6,3,0,1,5.833601,NA,NA,1,W
37,Train,Short,3,6,4,0,1,4.122184,NA,NA,1,W
37,Train,Short,3,6,5,0,1,6.053386,NA,NA,1,W
37,Train,Short,3,6,6,0,1,7.621396,NA,NA,1,W
37,Train,Short,3,6,7,0,1,7.57589,NA,NA,1,W
37,Train,Short,3,6,8,0,1,7.355875,NA,NA,1,W
37,Train,Short,3,6,9,0,1,9.570034,NA,NA,1,W
37,Train,Short,3,6,10,0,1,6.436872,NA,NA,1,W
37,Train,Short,3,6,12,0,1,5.655621,NA,NA,1,W
37,Train,Short,3,7,3,0,0,3.803862,NA,NA,1,W
37,Train,Short,3,7,6,0,0,9.388215,NA,NA,1,W
37,Train,Short,3,7,8,0,0,3.396599,NA,NA,1,W
37,Train,Short,3,7,10,0,0,5.550226,NA,NA,1,W
37,Train,Short,3,7,11,0,0,14.68327,NA,NA,1,W
37,Train,Short,3,7,12,0,0,12.30907,NA,NA,1,W
37,Train,Short,3,8,1,0,1,6.694499,NA,NA,1,M
37,Train,Short,3,8,2,0,1,4.466731,NA,NA,1,M
37,Train,Short,3,8,3,0,1,6.865912,NA,NA,1,M
37,Train,Short,3,8,4,0,1,7.741274,NA,NA,1,M
37,Train,Short,3,8,5,0,1,7.077815,NA,NA,1,M
37,Train,Short,3,8,6,0,1,4.267005,NA,NA,1,M
37,Train,Short,3,8,7,0,1,5.507884,NA,NA,1,M
37,Train,Short,3,8,8,0,1,6.282641,NA,NA,1,M
37,Train,Short,3,8,10,0,1,4.748668,NA,NA,1,M
37,Train,Short,3,8,11,0,1,7.824629,NA,NA,1,M
37,Train,Short,3,8,12,0,1,6.748607,NA,NA,1,M
37,Train,Short,3,9,1,0,0,6.323113,NA,NA,1,M
37,Train,Short,3,9,4,0,0,11.16065,NA,NA,1,M
37,Train,Short,3,9,9,0,0,14.52568,NA,NA,1,M
37,Train,Short,3,9,11,0,0,11.72497,NA,NA,1,M
37,Train,Short,3,9,12,0,0,4.381439,NA,NA,1,M
37,Train,Short,3,9,13,0,0,4.854164,NA,NA,1,M
37,Train,Short,3,9,14,0,0,12.32181,NA,NA,1,M
37,Train,Short,3,9,15,0,0,14.59224,NA,NA,1,M
37,Train,Short,3,10,1,0,0,12.26516,NA,NA,1,F
37,Train,Short,3,10,2,0,1,8.40721,NA,NA,1,F
37,Train,Short,3,10,5,0,1,4.418801,NA,NA,1,W
37,Train,Short,3,10,6,0,0,10.62072,NA,NA,1,M
37,Train,Short,3,10,8,0,1,4.335314,NA,NA,1,M
37,Train,Short,3,10,9,0,0,3.597336,NA,NA,1,F
37,Train,Short,3,10,11,0,0,12.11143,NA,NA,1,M
37,Train,Short,3,10,12,0,0,13.06249,NA,NA,1,W
37,Train,Short,3,10,14,0,0,13.55589,NA,NA,1,F
37,Train,Short,3,10,15,0,0,3.35164,NA,NA,1,W
37,Train,Short,3,10,16,0,0,3.218715,NA,NA,1,M
37,Train,Short,3,10,17,0,0,14.51738,NA,NA,1,F
37,Train,Short,3,10,18,0,0,4.037579,NA,NA,1,M
37,Train,Short,3,10,19,0,0,11.07305,NA,NA,1,W
37,Train,Short,3,10,20,0,0,7.13968,NA,NA,1,F
37,Train,Short,3,10,21,0,0,13.27487,NA,NA,1,M
37,Train,Short,3,10,22,0,0,12.87254,NA,NA,1,M
37,Train,Short,3,10,24,0,0,7.456519,NA,NA,1,F
37,Train,Short,3,10,26,0,0,8.684618,NA,NA,1,W
37,Train,Short,3,10,28,0,0,12.38205,NA,NA,1,M
37,Train,Short,3,10,30,0,0,9.210885,NA,NA,1,M
37,Train,Short,3,10,32,0,0,10.95242,NA,NA,1,W
37,Train,Short,3,10,35,0,0,9.26018,NA,NA,1,W
37,Train,Short,3,10,39,0,0,10.26829,NA,NA,1,W
4,Train,Short,3,3,1,0,1,2.859611,NA,NA,1,F
4,Train,Short,3,3,2,0,0,32.43249,NA,NA,1,NoReward
4,Train,Short,3,4,1,0,1,3.183486,NA,NA,1,F
4,Train,Short,3,4,2,0,1,2.657397,NA,NA,1,F
4,Train,Short,3,4,3,0,1,2.789805,NA,NA,1,F
4,Train,Short,3,4,4,0,1,4.271457,NA,NA,1,F
4,Train,Short,3,4,5,0,1,2.847749,NA,NA,1,F
4,Train,Short,3,4,6,0,1,2.716491,NA,NA,1,F
4,Train,Short,3,4,7,0,1,2.482955,NA,NA,1,F
4,Train,Short,3,4,8,0,1,3.68506,NA,NA,1,F
4,Train,Short,3,4,9,0,1,2.929627,NA,NA,1,F
4,Train,Short,3,4,10,0,1,2.764658,NA,NA,1,F
4,Train,Short,3,4,11,0,1,3.331998,NA,NA,1,F
4,Train,Short,3,4,12,0,1,2.738825,NA,NA,1,F
4,Train,Short,3,5,2,0,0,4.908781,NA,NA,1,F
4,Train,Short,3,5,3,0,0,4.307294,NA,NA,1,F
4,Train,Short,3,5,5,0,0,1.776478,NA,NA,1,F
4,Train,Short,3,5,6,0,0,13.18709,NA,NA,1,F
4,Train,Short,3,5,8,0,0,4.443318,NA,NA,1,F
4,Train,Short,3,5,9,0,0,3.773609,NA,NA,1,F
4,Train,Short,3,5,10,0,0,3.240231,NA,NA,1,F
4,Train,Short,3,5,11,0,0,8.141088,NA,NA,1,F
4,Train,Short,3,5,12,0,0,7.387893,NA,NA,1,F
4,Train,Short,3,5,13,0,0,5.473386,NA,NA,1,F
4,Train,Short,3,5,14,0,0,4.57618,NA,NA,1,F
4,Train,Short,3,6,1,0,1,7.746253,NA,NA,1,W
4,Train,Short,3,6,2,0,1,5.521942,NA,NA,1,W
4,Train,Short,3,6,3,0,1,6.385196,NA,NA,1,W
4,Train,Short,3,6,5,0,1,7.831101,NA,NA,1,W
4,Train,Short,3,6,6,0,1,3.56392,NA,NA,1,W
4,Train,Short,3,6,7,0,1,6.020895,NA,NA,1,W
4,Train,Short,3,6,8,0,1,3.129655,NA,NA,1,W
4,Train,Short,3,6,9,0,1,4.051434,NA,NA,1,W
4,Train,Short,3,6,10,0,1,4.153224,NA,NA,1,W
4,Train,Short,3,6,11,0,1,2.730909,NA,NA,1,W
4,Train,Short,3,6,12,0,1,2.28915,NA,NA,1,W
4,Train,Short,3,7,1,0,0,2.860888,NA,NA,1,W
4,Train,Short,3,7,2,0,0,5.9159,NA,NA,1,W
4,Train,Short,3,7,3,0,0,4.931449,NA,NA,1,W
4,Train,Short,3,7,4,0,0,5.39989,NA,NA,1,W
4,Train,Short,3,7,6,0,0,3.684081,NA,NA,1,W
4,Train,Short,3,7,7,0,0,4.771793,NA,NA,1,W
4,Train,Short,3,7,8,0,0,2.407753,NA,NA,1,W
4,Train,Short,3,7,13,0,0,4.130753,NA,NA,1,W
4,Train,Short,3,7,14,0,0,4.859163,NA,NA,1,W
4,Train,Short,3,8,1,0,1,5.577524,NA,NA,1,M
4,Train,Short,3,8,2,0,1,4.674924,NA,NA,1,M
4,Train,Short,3,8,3,0,1,3.023176,NA,NA,1,M
4,Train,Short,3,8,4,0,1,3.590696,NA,NA,1,M
4,Train,Short,3,8,5,0,1,4.037657,NA,NA,1,M
4,Train,Short,3,8,6,0,1,1.884502,NA,NA,1,M
4,Train,Short,3,8,7,0,1,1.80535,NA,NA,1,M
4,Train,Short,3,8,8,0,1,4.316932,NA,NA,1,M
4,Train,Short,3,8,9,0,1,3.529002,NA,NA,1,M
4,Train,Short,3,8,11,0,1,3.73484,NA,NA,1,M
4,Train,Short,3,9,1,0,0,3.350163,NA,NA,1,M
4,Train,Short,3,9,2,0,0,6.436369,NA,NA,1,M
4,Train,Short,3,9,3,0,0,5.766323,NA,NA,1,M
4,Train,Short,3,9,7,0,0,5.458923,NA,NA,1,M
4,Train,Short,3,9,8,0,0,3.323429,NA,NA,1,M
4,Train,Short,3,9,9,0,0,4.458164,NA,NA,1,M
4,Train,Short,3,9,10,0,0,8.037503,NA,NA,1,M
4,Train,Short,3,9,11,0,0,12.66839,NA,NA,1,M
4,Train,Short,3,9,12,0,0,5.078809,NA,NA,1,M
4,Train,Short,3,9,14,0,0,3.425702,NA,NA,1,M
4,Train,Short,3,9,15,0,0,3.135653,NA,NA,1,M
4,Train,Short,3,10,2,0,1,3.614267,NA,NA,1,F
4,Train,Short,3,10,4,0,0,2.859531,NA,NA,1,M
4,Train,Short,3,10,5,0,1,5.298843,NA,NA,1,W
4,Train,Short,3,10,7,0,0,1.457084,NA,NA,1,M
4,Train,Short,3,10,8,0,1,6.274786,NA,NA,1,M
4,Train,Short,3,10,9,0,0,3.129111,NA,NA,1,W
4,Train,Short,3,10,10,0,0,7.81653,NA,NA,1,W
4,Train,Short,3,10,11,0,0,11.6436,NA,NA,1,M
4,Train,Short,3,10,13,0,0,13.25667,NA,NA,1,M
4,Train,Short,3,10,14,0,0,4.411794,NA,NA,1,M
4,Train,Short,3,10,15,0,0,12.35431,NA,NA,1,W
4,Train,Short,3,10,16,0,0,1.392934,NA,NA,1,F
4,Train,Short,3,10,18,0,0,3.060845,NA,NA,1,M
4,Train,Short,3,10,20,0,0,11.39519,NA,NA,1,F
4,Train,Short,3,10,22,0,0,3.856838,NA,NA,1,M
4,Train,Short,3,10,24,0,0,4.871911,NA,NA,1,W
4,Train,Short,3,10,26,0,0,7.805756,NA,NA,1,F
4,Train,Short,3,10,27,0,0,2.753643,NA,NA,1,W
4,Train,Short,3,10,28,0,0,3.553164,NA,NA,1,F
4,Train,Short,3,10,29,0,0,10.31606,NA,NA,1,F
4,Train,Short,3,10,31,0,0,3.748719,NA,NA,1,M
4,Train,Short,3,10,32,0,0,1.964173,NA,NA,1,M
4,Train,Short,3,10,33,0,0,13.43234,NA,NA,1,M
4,Train,Short,3,10,35,0,0,3.463765,NA,NA,1,F
4,Train,Short,3,10,36,0,0,11.29374,NA,NA,1,W
4,Train,Short,3,10,37,0,0,6.79071,NA,NA,1,M
4,Train,Short,3,10,38,0,0,3.42869,NA,NA,1,W
4,Train,Short,3,10,39,0,0,10.40492,NA,NA,1,W
40,Train,Long,2,3,1,0,1,3.712605,NA,NA,1,F
40,Train,Long,2,3,2,0,0,27.1334,NA,NA,1,NoReward
40,Train,Long,2,4,1,0,1,5.670572,NA,NA,1,F
40,Train,Long,2,4,2,0,1,6.70999,NA,NA,1,F
40,Train,Long,2,4,3,0,1,4.929742,NA,NA,1,F
40,Train,Long,2,4,4,0,1,5.296287,NA,NA,1,F
40,Train,Long,2,4,5,0,1,4.930104,NA,NA,1,F
40,Train,Long,2,4,6,0,1,3.253289,NA,NA,1,F
40,Train,Long,2,4,7,0,1,5.202254,NA,NA,1,F
40,Train,Long,2,4,8,0,1,3.374421,NA,NA,1,F
40,Train,Long,2,4,9,0,1,4.017637,NA,NA,1,F
40,Train,Long,2,4,10,0,1,4.614785,NA,NA,1,F
40,Train,Long,2,4,11,0,1,2.561899,NA,NA,1,F
40,Train,Long,2,4,12,0,1,5.587674,NA,NA,1,F
40,Train,Long,2,5,3,0,0,3.961867,NA,NA,1,F
40,Train,Long,2,5,6,0,0,4.257569,NA,NA,1,F
40,Train,Long,2,5,7,0,0,14.15681,NA,NA,1,F
40,Train,Long,2,5,9,0,0,4.994653,NA,NA,1,F
40,Train,Long,2,5,10,0,0,14.50131,NA,NA,1,F
40,Train,Long,2,5,14,0,0,8.719653,NA,NA,1,F
40,Train,Long,2,6,1,0,1,4.46787,NA,NA,1,W
40,Train,Long,2,6,2,0,1,4.809556,NA,NA,1,W
40,Train,Long,2,6,3,0,1,5.685834,NA,NA,1,W
40,Train,Long,2,6,4,0,1,3.016249,NA,NA,1,W
40,Train,Long,2,6,5,0,1,4.209231,NA,NA,1,W
40,Train,Long,2,6,6,0,1,4.351542,NA,NA,1,W
40,Train,Long,2,6,7,0,1,6.047407,NA,NA,1,W
40,Train,Long,2,6,9,0,1,4.689496,NA,NA,1,W
40,Train,Long,2,6,10,0,1,3.558079,NA,NA,1,W
40,Train,Long,2,6,11,0,1,5.696733,NA,NA,1,W
40,Train,Long,2,6,12,0,1,2.61365,NA,NA,1,W
40,Train,Long,2,7,2,0,0,5.105455,NA,NA,1,W
40,Train,Long,2,7,3,0,0,10.06934,NA,NA,1,W
40,Train,Long,2,7,7,0,0,9.501967,NA,NA,1,W
40,Train,Long,2,8,1,0,1,6.271502,NA,NA,1,M
40,Train,Long,2,8,2,0,1,5.840158,NA,NA,1,M
40,Train,Long,2,8,3,0,1,5.93625,NA,NA,1,M
40,Train,Long,2,8,4,0,1,5.8318,NA,NA,1,M
40,Train,Long,2,8,5,0,1,4.382435,NA,NA,1,M
40,Train,Long,2,8,6,0,1,3.114951,NA,NA,1,M
40,Train,Long,2,8,7,0,1,3.464061,NA,NA,1,M
40,Train,Long,2,8,8,0,1,3.512895,NA,NA,1,M
40,Train,Long,2,8,9,0,1,3.055406,NA,NA,1,M
40,Train,Long,2,8,10,0,1,1.732296,NA,NA,1,M
40,Train,Long,2,8,11,0,1,4.567818,NA,NA,1,M
40,Train,Long,2,8,12,0,1,4.38653,NA,NA,1,M
40,Train,Long,2,9,1,0,0,10.402,NA,NA,1,M
40,Train,Long,2,9,5,0,0,11.94213,NA,NA,1,M
40,Train,Long,2,9,10,0,0,9.823638,NA,NA,1,M
40,Train,Long,2,9,11,0,0,8.477942,NA,NA,1,M
40,Train,Long,2,9,12,0,0,12.04862,NA,NA,1,M
40,Train,Long,2,9,13,0,0,6.722204,NA,NA,1,M
40,Train,Long,2,9,14,0,0,9.031261,NA,NA,1,M
40,Train,Long,2,10,2,0,1,2.762573,NA,NA,1,F
40,Train,Long,2,10,4,0,0,9.596249,NA,NA,1,M
40,Train,Long,2,10,5,0,1,6.728375,NA,NA,1,W
40,Train,Long,2,10,6,0,0,9.159269,NA,NA,1,M
40,Train,Long,2,10,8,0,1,3.517915,NA,NA,1,M
40,Train,Long,2,10,9,0,0,9.417939,NA,NA,1,W
40,Train,Long,2,10,12,0,0,4.943916,NA,NA,1,W
40,Train,Long,2,10,13,0,0,5.890574,NA,NA,1,M
40,Train,Long,2,10,15,0,0,8.18868,NA,NA,1,W
40,Train,Long,2,10,17,0,0,7.457042,NA,NA,1,M
40,Train,Long,2,10,18,0,0,4.815785,NA,NA,1,W
40,Train,Long,2,10,19,0,0,8.809871,NA,NA,1,M
40,Train,Long,2,10,20,0,0,13.29496,NA,NA,1,W
40,Train,Long,2,10,21,0,0,10.57908,NA,NA,1,W
40,Train,Long,2,10,24,0,0,6.819832,NA,NA,1,F
40,Train,Long,2,10,26,0,0,3.976295,NA,NA,1,F
40,Train,Long,2,10,29,0,0,9.28006,NA,NA,1,F
40,Train,Long,2,10,30,0,0,5.292053,NA,NA,1,F
40,Train,Long,2,10,32,0,0,6.364257,NA,NA,1,M
40,Train,Long,2,10,33,0,0,5.700053,NA,NA,1,M
40,Train,Long,2,10,34,0,0,5.302412,NA,NA,1,W
40,Train,Long,2,10,36,0,0,3.216207,NA,NA,1,W
40,Train,Long,2,10,37,0,0,9.406852,NA,NA,1,M
40,Train,Long,2,10,39,0,0,5.480719,NA,NA,1,M
43,Train,Long,2,3,1,0,1,5.388698,NA,NA,1,F
43,Train,Long,2,3,2,0,0,81.50722,NA,NA,1,NoReward
43,Train,Long,2,4,1,0,1,4.123928,NA,NA,1,F
43,Train,Long,2,4,2,0,1,4.481416,NA,NA,1,F
43,Train,Long,2,4,3,0,1,5.88214,NA,NA,1,F
43,Train,Long,2,4,4,0,1,4.641709,NA,NA,1,F
43,Train,Long,2,4,5,0,1,5.968443,NA,NA,1,F
43,Train,Long,2,4,6,0,1,3.016132,NA,NA,1,F
43,Train,Long,2,4,7,0,1,3.747983,NA,NA,1,F
43,Train,Long,2,4,8,0,1,3.692922,NA,NA,1,F
43,Train,Long,2,4,9,0,1,8.872475,NA,NA,1,F
43,Train,Long,2,4,10,0,1,6.740968,NA,NA,1,F
43,Train,Long,2,4,11,0,1,4.911224,NA,NA,1,F
43,Train,Long,2,4,12,0,1,2.428016,NA,NA,1,F
43,Train,Long,2,5,6,0,0,2.301939,NA,NA,1,F
43,Train,Long,2,5,9,0,0,13.60031,NA,NA,1,F
43,Train,Long,2,5,10,0,0,8.784814,NA,NA,1,F
43,Train,Long,2,5,11,0,0,4.862142,NA,NA,1,F
43,Train,Long,2,5,12,0,0,3.461977,NA,NA,1,F
43,Train,Long,2,5,14,0,0,4.422048,NA,NA,1,F
43,Train,Long,2,5,15,0,0,13.01399,NA,NA,1,F
43,Train,Long,2,6,2,0,1,5.779621,NA,NA,1,W
43,Train,Long,2,6,4,0,1,3.554794,NA,NA,1,W
